"","x"
"ABHD4",6
"RBM23",6
"EMC9",6
"HECTD1",6
"NUBPL",6
"AKAP6",6
"SPTSSA",6
"GEMIN2",6
"SOS2",6
"MAP4K5",6
"NIN",6
"NID2",6
"TXNDC16",6
"FERMT2",6
"LGALS3",6
"FBXO34",6
"OTX2",6
"EXOC5",6
"ACTR10",6
"DAAM1",6
"L3HYPDH",6
"AL355916.3",6
"SYNE2",6
"AKAP5",6
"HSPA2",6
"SYNJ2BP",6
"TTC9",6
"PSEN1",6
"ACOT1",6
"ACOT2",6
"JDP2",6
"FLVCR2",6
"STON2",6
"IFI27",6
"CCDC85C",6
"HHIPL1",6
"CYP46A1",6
"EML1",6
"CDC42BPB",6
"JAG2",6
"TEX22",6
"NDN",6
"GOLGA8J",6
"CHRFAM7A",6
"GOLGA8R",6
"GOLGA8Q",6
"GOLGA8H",6
"KLF13",6
"CHRNA7",6
"GOLGA8K",6
"GOLGA8O",6
"GOLGA8N",6
"FMN1",6
"RASGRP1",6
"THBS1",6
"BMF",6
"JMJD7-PLA2G4B",6
"TMEM62",6
"CTDSPL2",6
"SLC30A4",6
"PYGO1",6
"PRTG",6
"CGNL1",6
"ADAM10",6
"MINDY2",6
"MYO1E",6
"RORA",6
"HERC1",6
"DAPK2",6
"ANKDD1A",6
"UBAP1L",6
"IGDCC4",6
"DPP8",6
"SMAD6",6
"FEM1B",6
"LRRC49",6
"SNX33",6
"ETFA",6
"SCAPER",6
"PEAK1",6
"ADAMTS7",6
"ARNT2",6
"HOMER2",6
"ADAMTSL3",6
"ZSCAN2",6
"DET1",6
"ISG20",6
"ARPIN",6
"IGF1R",6
"SYNM",6
"CHSY1",6
"IFT140",6
"JPT2",6
"PKD1",6
"ABCA3",6
"NTN3",6
"HCFC1R1",6
"TIGD7",6
"CLUAP1",6
"ADCY9",6
"GLIS2",6
"GRIN2A",6
"ATF7IP2",6
"EMP2",6
"SNN",6
"ABCC1",6
"SYT17",6
"EEF2K",6
"CDR2",6
"SBK1",6
"SULT1A2",6
"SULT1A1",6
"MAZ",6
"HSD3B7",6
"ADCY7",6
"AMFR",6
"DYNC1LI2",6
"ZDHHC1",6
"TSNAXIP1",6
"GLG1",6
"LDHD",6
"CFDP1",6
"DYNLRB2",6
"PKD1L2",6
"MBTPS1",6
"HSDL1",6
"CRISPLD2",6
"GSE1",6
"TLCD3A",6
"NXN",6
"TLCD2",6
"SERPINF2",6
"AC002316.1",6
"ANKFY1",6
"CXCL16",6
"C17orf107",6
"INCA1",6
"SCIMP",6
"PITPNM3",6
"C17orf100",6
"SLC16A13",6
"ACAP1",6
"FGF11",6
"CHD3",6
"TMEM107",6
"MYH10",6
"PMP22",6
"SREBF1",6
"SPECC1",6
"LYRM9",6
"AC005726.1",6
"RSKR",6
"DHRS13",6
"MYO18A",6
"CORO6",6
"BLMH",6
"MYO1D",6
"MMP28",6
"RDM1",6
"SOCS7",6
"GSDMB",6
"WIPF2",6
"KRT32",6
"TTC25",6
"CNP",6
"CAVIN1",6
"PLEKHH3",6
"CNTNAP1",6
"MPP2",6
"ITGA2B",6
"FZD2",6
"DCAKD",6
"ACBD4",6
"MAPT",6
"COPZ2",6
"CBX1",6
"ACSF2",6
"PCTP",6
"SCPEP1",6
"PPM1E",6
"DHX40",6
"TUBD1",6
"RNFT1",6
"LRRC37A3",6
"RGS9",6
"AXIN2",6
"PRKCA",6
"ABCA5",6
"ITGB4",6
"ENDOV",6
"AATK",6
"NARF",6
"WDR45B",6
"ARHGAP28",6
"PPP4R1",6
"MPPE1",6
"IMPA2",6
"GREB1L",6
"MIB1",6
"LAMA3",6
"TTC39C",6
"OSBPL1A",6
"CDH2",6
"DSC2",6
"DSG2",6
"SLC39A6",6
"MOCOS",6
"TCF4",6
"FECH",6
"ALPK2",6
"TNFRSF11A",6
"CDS2",6
"TASP1",6
"BFSP1",6
"RIN2",6
"RALGAPA2",6
"NAPB",6
"ABHD12",6
"NINL",6
"MAP1LC3A",6
"EPB41L1",6
"MYL9",6
"MAFB",6
"MYBL2",6
"JPH2",6
"SLC2A10",6
"ATP9A",6
"EFNA2",6
"PWWP3A",6
"PCSK4",6
"SPPL2B",6
"GADD45B",6
"GNG7",6
"MPND",6
"VMAC",6
"TNFSF9",6
"LRRC8E",6
"P2RY11",6
"PDE4A",6
"AP1M2",6
"KANK2",6
"CCDC151",6
"ZNF491",6
"ZNF69",6
"ZNF433",6
"ZNF844",6
"AC022415.3",6
"NFIX",6
"MISP3",6
"TPM4",6
"ABHD8",6
"COLGALT1",6
"IQCN",6
"SLC25A42",6
"YJEFN3",6
"LPAR2",6
"ZNF506",6
"ZNF93",6
"ZNF429",6
"ZNF730",6
"AC092329.3",6
"ZNF681",6
"ZNF726",6
"CEP89",6
"PEPD",6
"ZFP14",6
"ZNF829",6
"ZNF568",6
"ZNF570",6
"ZNF781",6
"CATSPERG",6
"ACTN4",6
"CAPN12",6
"ECH1",6
"CD79A",6
"PSG3",6
"PSG8",6
"PSG1",6
"PSG5",6
"PSG9",6
"ZNF221",6
"ZNF230",6
"ZNF233",6
"ZNF229",6
"TRAPPC6A",6
"KLC3",6
"DMPK",6
"PNMA8A",6
"SLC1A5",6
"ARHGAP35",6
"CARD8",6
"NTN5",6
"RASIP1",6
"FUT1",6
"DHDH",6
"DKKL1",6
"CCDC155",6
"PRRG2",6
"EMC10",6
"JOSD2",6
"ZNF615",6
"ZNF347",6
"ZNF677",6
"ZNF525",6
"TNNT1",6
"DNAAF3",6
"PTPRH",6
"NAT14",6
"ZIK1",6
"ZNF135",6
"IL17RA",6
"MICAL3",6
"USP18",6
"SEPTIN5",6
"RTN4R",6
"PI4KA",6
"P2RX6",6
"YPEL1",6
"GNAZ",6
"C22orf15",6
"MMP11",6
"UPB1",6
"GGT1.1",6
"GRK3",6
"MN1",6
"KREMEN1",6
"PRR14L",6
"TIMP3",6
"LARGE1",6
"RASD2",6
"MB",6
"APOL6",6
"LGALS2",6
"PLA2G6",6
"CBY1",6
"JOSD1",6
"SUN2",6
"SHISA8",6
"A4GALT",6
"KIAA0930",6
"FBLN1",6
"CELSR1",6
"GRAMD4",6
"TBC1D22A",6
"DENND6B",6
"USP25",6
"CXADR",6
"C21orf91",6
"CRYZL1",6
"DOP1B",6
"TTC3",6
"BRWD1",6
"RIPK4",6
"C2CD2",6
"RSPH1",6
"SLC37A1",6
"PDXK",6
"PFKL",6
"CFAP410",6
"PRMT2",6
"NPHP4",7
"ZNF684",7
"IPO13",7
"SPATA6",7
"CYB5RL",7
"ALG6",7
"DNAJC6",7
"SLC35D1",7
"IFI44",7
"SSX2IP",7
"HS2ST1",7
"CSF1",7
"SCNM1",7
"LYSMD1",7
"TDRKH",7
"S100A5",7
"SCAMP3",7
"PMF1",7
"IGFN1",7
"PPP1R15B",7
"SLC41A1",7
"ATF3",7
"GREM2",7
"AC108488.2",7
"MAPRE3",7
"PKDCC",7
"PEX13",7
"B3GNT2",7
"MEIS1",7
"MCEE",7
"PRADC1",7
"TTC31",7
"SH2D6",7
"AFF3",7
"CREG2",7
"C2orf76",7
"DBI",7
"IWS1",7
"CCDC74B",7
"CCDC115",7
"GORASP2",7
"CHN1",7
"NFE2L2",7
"IDH1",7
"PECR",7
"SLC16A14",7
"SP140L",7
"PDE6D",7
"HRH1",7
"SLC6A6",7
"GNAI2",7
"ALAS1",7
"PXK",7
"C3orf67",7
"NSUN3",7
"SLC49A4",7
"OSBPL11",7
"H1-10",7
"MBD4",7
"SRPRB",7
"IL20RB",7
"CEP70",7
"MME",7
"DNAJB11",7
"HES1",7
"PIGX",7
"UVSSA",7
"STIM2",7
"CLOCK",7
"CCNA2",7
"SLC10A7",7
"WDR17",7
"SPCS3",7
"FBXL7",7
"ZFYVE16",7
"FAM151B",7
"RASGRF2",7
"LYRM7",7
"SPINK1",7
"CD74",7
"FAM114A2",7
"ADAM19",7
"LSM11",7
"STC2",7
"FOXF2",7
"NQO2",7
"GFOD1",7
"BTN2A1",7
"TUBB",7
"MICA",7
"LEMD2",7
"UHRF1BP1",7
"CCND3",7
"ADGRF2",7
"ELOVL5",7
"PGM3",7
"AKIRIN2",7
"RRAGD",7
"OSTM1",7
"HINT3",7
"STXBP5",7
"SYTL3",7
"MPC1",7
"C7orf50",7
"MICALL2",7
"FAM126A",7
"OGDH",7
"GRB10",7
"TPST1",7
"AGFG2",7
"NAT16",7
"BPGM",7
"WDR91",7
"CREB3L2",7
"TTC26",7
"TBXAS1",7
"OR2A1",7
"REPIN1",7
"ZNF775",7
"SH3KBP1",7
"PHEX",7
"CDK16",7
"EBP",7
"KANTR",7
"TAF9B",7
"MID2",7
"OCRL",7
"ATP11C",7
"MPP1",7
"C8orf48",7
"SLC39A14",7
"AC107959.5",7
"TNFRSF10C",7
"PTK2B",7
"UNC5D",7
"TRPA1",7
"C8orf88",7
"SLC26A7",7
"GDF6",7
"ZC3H3",7
"DNAJB5",7
"PIGO",7
"GCNT1",7
"S1PR3",7
"ECM2",7
"ELP1",7
"SLC31A1",7
"ANGPTL2",7
"SLC2A8",7
"STXBP1",7
"DOLK",7
"PRRX2",7
"TALDO1",7
"TRIM34",7
"TRIM3",7
"LMO1",7
"ARNTL",7
"NUCB2",7
"ZDHHC13",7
"E2F8",7
"CCDC34",7
"PDHX",7
"LARGE2",7
"HARBI1",7
"RAB3IL1",7
"POLR2G",7
"SLC3A2",7
"VEGFB",7
"RAD9A",7
"P4HA3",7
"XRRA1",7
"HYOU1",7
"SRPRA",7
"JAM3",7
"MASTL",7
"CSGALNACT2",7
"SGMS1",7
"REEP3",7
"DNAJC12",7
"DDIT4",7
"ZNF503",7
"CUTC",7
"FAM53B",7
"WNK1",7
"GPR162",7
"FOXJ2",7
"NECAP1",7
"ETV6",7
"H3-5",7
"KIF21A",7
"TFCP2",7
"MFSD5",7
"SLC39A5",7
"GLI1",7
"NUDT4",7
"RIC8B",7
"PITPNM2",7
"MPHOSPH9",7
"SHISA2",7
"ALOX5AP",7
"RFXAP",7
"COG3",7
"PCDH9",7
"GPR180",7
"POGLUT2",7
"STRN3",7
"MIA2",7
"PIGH",7
"SERPINA5",7
"RAD51",7
"DNAAF4",7
"MNS1",7
"IQCH",7
"C15orf39",7
"LYSMD4",7
"PIGQ",7
"RAB26",7
"ZNF200",7
"SLX4",7
"UBN1",7
"SOCS1",7
"REXO5",7
"COG7",7
"NUPR1",7
"TLCD3B",7
"AKTIP",7
"FTO",7
"ADGRG1",7
"CFAP20",7
"CYB5B",7
"NQO1",7
"MTSS2",7
"SLC7A5",7
"PER1",7
"SLC25A35",7
"TVP23B",7
"EPN2",7
"CASC3",7
"KRT10",7
"PTGES3L",7
"ARL4D",7
"SLC35B1",7
"LRRC59",7
"FAM20A",7
"CBX4",7
"CEP131",7
"NPLOC4",7
"PCYT2",7
"METRNL",7
"COLEC12",7
"LPIN2",7
"LAMA1",7
"ABHD3",7
"KIAA1328",7
"ONECUT2",7
"SEC11C",7
"SOX12",7
"TBC1D20",7
"CDC25B",7
"JAG1",7
"SEC23B",7
"NANP",7
"TM9SF4",7
"MROH8",7
"FITM2",7
"B4GALT5",7
"SNAI1",7
"CABLES2",7
"MKNK2",7
"DOT1L",7
"RFX2",7
"MCOLN1",7
"CC2D1A",7
"TECR",7
"ANO8",7
"SUGP2",7
"ZNF85",7
"RGS9BP",7
"FAAP24",7
"ARHGAP33",7
"ALKBH6",7
"YIF1B",7
"BLVRB",7
"RABAC1",7
"BLOC1S3",7
"STRN4",7
"TMEM160",7
"INAFM1",7
"LIN7B",7
"PPFIA3",7
"CD33",7
"FPR1",7
"ZNF773",7
"XBP1",7
"IFT27",7
"GTPBP1",7
"L3MBTL2",7
"ACO2",7
"POLDIP3",7
"CRELD2",7
"KLHDC7B",7
"IL10RB",7
"HLCS",7
"PRDM15",7
"POFUT2",7
